営業日,曜日,曜日区分,企業コード,企業名,営業部コード,営業部名,業態コード,業態名,店舗コード,店舗名,税込/税抜,メニュー大分類コード,メニュー大分類名称,メニュー中分類コード,メニュー中分類名称,メニューコード,メニュー名,売価,予定原価,営業日別販売数
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,7059,＊アイスコーヒー    ,0,50.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,7099,＊ジャスミン茶      ,0,16.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8100,＊グラス            ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8134,＊アイスコーヒー    ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8140,＊ジンジャーエール  ,0,29.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8158,＊とんぺい焼        ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8162,＊パリパリ餃子      ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8170,＊豚いか玉          ,0,0.00,11.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8219,＊塩味              ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8222,＊ソース味          ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8257,＊特製ソーダ        ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8352,＊ミニサラダ        ,0,0.00,10.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8353,＊ドリンク          ,0,0.00,9.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8354,＊サラダ＆ドリンク  ,180,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8368,＊豚チーズ玉        ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,8385,＊ジャスミン茶      ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,9035,＊ミックスもだん焼  ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,9042,＊ミックスふわとろ焼,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,19,セレクトメニュー,9043,＊明太マヨチふわとろ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,22,その他,9017,プロモ)初回特典ｿﾌﾄD ,0,0.00,4.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,22,その他,9021,プロモ)お好み焼1000 ,1000,0.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,071   ,イオンモール各務原インター支店,税込,05,その他,22,その他,9194,おおきに券300       ,-300,0.00,3.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,01,料理,03,一品,3569,鉄板エビマヨ        ,1580,281.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,01,料理,07,鉄板焼,3591,フィレ40g追加       ,3800,868.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,01,料理,07,鉄板焼,3592,フィレ10g追加       ,950,217.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,01,料理,07,鉄板焼,3598,水たこの鉄板焼      ,1600,561.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,01,料理,08,お好み焼・焼そば,3536,玉子のせ            ,200,30.00,4.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,01,料理,18,セットコース,3001,憩                  ,9000,1815.00,8.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,01,料理,18,セットコース,3005,宴                  ,11500,2585.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,10,ソフトドリンク,5047,千房特製ソーダ      ,680,73.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,10,ソフトドリンク,5053,オレンジジュース    ,600,47.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,10,ソフトドリンク,5054,アップルジュース    ,600,37.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,10,ソフトドリンク,5078,黒烏龍茶            ,700,52.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,11,ドリンク,5001,サッポロ樽生        ,880,181.00,5.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,11,ドリンク,5008,山崎12年            ,2200,594.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,11,ドリンク,5009,シーバス12年        ,1100,554.00,10.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,11,ドリンク,5046,ノンアルカクテル    ,700,94.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,11,ドリンク,5117,ノンアル梅酒        ,700,55.00,0.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,12,サワー,5016,レモンサワー        ,780,50.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,02,飲料,17,ワイン,5515,Gｼｬﾙﾄﾞﾈ             ,1200,198.00,3.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,6001,＊季節の前菜        ,0,0.00,10.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,6002,＊旬の焼野菜        ,0,0.00,8.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,6003,＊季節の魚料理      ,0,0.00,10.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,6005,＊デザート          ,0,0.00,10.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,6017,＊海老マヨ          ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,6019,＊活あわび(約90g)   ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,6081,＊季節のスープ      ,0,0.00,8.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,7004,＊ソーダ            ,0,0.00,12.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,7016,＊ｼｬﾙﾄﾞﾈﾃｲｽﾄ        ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,8001,＊お好み焼          ,0,0.00,4.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,8002,＊焼そば            ,0,0.00,6.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,8005,＊和牛サーロイン    ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,101   ,ぷれじでんと南本店,税込,05,その他,19,セレクトメニュー,8006,＊和牛フィレ        ,1100,744.00,9.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,01,特選お好み焼,3502,千房焼              ,2600,587.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,01,特選お好み焼,3503,ねぎ焼              ,1800,280.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,01,特選お好み焼,3506,広島焼              ,2100,301.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,01,特選お好み焼,3511,もっちり山芋焼      ,1900,394.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,02,特選焼そば,3521,豚焼そば            ,1600,195.00,3.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,03,一品,3557,そばめし            ,1300,188.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,03,一品,3560,大阪名物 とんぺい焼 ,930,147.00,3.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,03,一品,3561,海老パン            ,880,182.00,3.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,03,一品,3565,こんにゃくステーキ  ,830,85.00,3.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,03,一品,3569,鉄板エビマヨ        ,1580,281.00,4.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,03,一品,4005,パリパリ鉄板餃子    ,880,119.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,04,サラダ,3546,ロメインレタスサラダ,1300,308.00,3.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,07,鉄板焼,3580,薩摩大摩桜鶏の鉄板焼,1600,342.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,07,鉄板焼,3590,フィレ160g          ,15200,3715.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,07,鉄板焼,3598,水たこの鉄板焼      ,1600,561.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,07,鉄板焼,3603,活あわび（約90g）   ,3600,753.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,07,鉄板焼,3605,活車海老（2尾）     ,3600,1436.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,07,鉄板焼,3643,焼野菜盛り合わせ3種 ,1300,198.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,07,鉄板焼,3679,厚切り牛タンの鉄板焼,3200,823.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,07,鉄板焼,3681,ゲソの鉄板焼        ,1400,305.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,08,お好み焼・焼そば,3542,ロールエッグ        ,400,60.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,09,デザート,3551,季節のアイス        ,400,87.00,2.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,18,セットコース,3005,宴                  ,11500,2585.00,6.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,01,料理,18,セットコース,3018,雅                  ,14000,3153.00,5.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,02,飲料,10,ソフトドリンク,5047,千房特製ソーダ      ,680,73.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,02,飲料,10,ソフトドリンク,5051,コーラ              ,600,40.00,4.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,02,飲料,10,ソフトドリンク,5052,ジンジャーエール    ,600,60.00,1.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,02,飲料,10,ソフトドリンク,5078,黒烏龍茶            ,700,52.00,8.0
2026/05/11,月,平,0001,千房㈱,000004,第4エリア,0001,千房直営,102   ,ぷれじでんと北店,税込,02,飲料,11,ドリンク,5001,サッポロ樽生        ,880,181.00,16.0
